city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_price_lr,difference_lr,percent_change_lr,predict_price_nn,difference_nn,percent_change_nn
austin,4602 Sherwyn Dr,78725,30.28166008,-97.66173553,1.98,0,True,False,True,False,False,Single Family,1971,120000,7,0,1,1,0,0,0,0,0,9452.0,1745,3.666666667,2.0,4,1,3,314809.1721622513,-194809.17216225129,-162.34,280948.1,-160948.09375,-134.12
pflugerville,1012 Bethel Way,78660,30.4310627,-97.66221619,1.98,0,True,False,True,False,False,Single Family,2011,225000,5,0,4,1,0,0,0,0,0,8276.0,1375,2.666666667,2.0,3,1,3,324614.603810393,-99614.60381039303,-44.27,142702.55,82297.453125,36.58
austin,7716 Barbary Ct,78744,30.16103935,-97.71595001,1.98,0,True,False,True,False,False,Single Family,2017,388990,3,0,4,1,0,0,0,0,0,6969.0,2502,3.666666667,3.0,4,1,3,603371.4868526219,-214381.48685262192,-55.11,365242.06,23747.9375,6.11
austin,8711 Crest Ridge Cir,78750,30.43559074,-97.78577423,1.98,2,True,True,True,False,True,Single Family,1972,435000,2,0,3,2,0,0,0,0,0,16988.4,2313,8.666666667000001,2.0,4,1,3,486166.2583070618,-51166.258307061864,-11.76,562148.4,-127148.375,-29.23
austin,7601 Almond Cv,78750,30.38071632,-97.78955841,1.98,2,True,True,True,True,True,Single Family,1989,795000,2,0,7,2,0,1,0,1,0,15246.0,2700,7.0,3.0,4,2,3,640387.8691696578,154612.13083034215,19.45,515698.22,279301.78125,35.13
austin,15013 Roody Ln,78725,30.23648262,-97.58241272,1.98,4,True,True,True,False,False,Single Family,2016,218800,2,0,3,2,0,0,0,0,0,5706.0,1480,3.0,2.0,3,1,3,372068.5991817161,-153268.5991817161,-70.05,313580.25,-94780.25,-43.32
austin,Esper Ln,78725,30.23937988,-97.57323456,1.98,0,True,False,True,False,False,Condo,2015,200000,1,0,3,1,2,1,0,0,0,6194.0,1321,3.0,3.0,3,2,3,292784.6511857782,-92784.6511857782,-46.39,306326.3,-106326.3125,-53.16
austin,11104 Crossland Dr,78726,30.44245338,-97.82276917,1.98,0,True,False,True,False,False,Single Family,1989,368500,2,0,0,1,0,0,0,0,0,7230.0,2267,8.0,2.0,4,1,3,448739.7742576397,-80239.77425763966,-21.77,477431.03,-108931.03125,-29.56
austin,6217 Seville Dr,78724,30.29319191,-97.64196777,1.98,2,True,True,True,False,True,Single Family,2018,454500,1,0,1,2,2,2,0,1,0,5749.0,2508,3.666666667,3.0,3,1,4,734617.1801778566,-280117.18017785647,-61.63,507126.5,-52626.5,-11.58
pflugerville,1101 Cadence Dr,78660,30.41343117,-97.64426422,1.98,2,True,True,True,False,False,Single Family,2017,285000,1,0,3,2,0,1,0,0,0,12196.8,1791,3.666666667,2.0,3,1,3,441284.08104260615,-156284.08104260615,-54.84,364656.8,-79656.8125,-27.95
austin,4202 Plantain Cv,78730,30.35632515,-97.8372345,1.98,3,True,True,True,False,True,Single Family,1996,799000,5,0,2,2,0,0,0,0,0,142441.2,4491,7.0,7.0,5,2,3,1305143.5459135245,-506143.5459135245,-63.35,1359736.0,-560736.0,-70.18
austin,14310 Cottingham Dr,78725,30.2332058,-97.59135437,1.98,0,True,False,True,False,False,Single Family,2010,199000,2,0,3,1,0,0,0,0,0,4007.0,1268,3.0,2.0,3,1,3,297158.7897602401,-98158.78976024012,-49.33,184678.97,14321.03125,7.2
austin,14017 Genesee Trl,78717,30.48777962,-97.79277039,2.21,0,True,False,True,False,False,Single Family,2014,622800,1,0,3,2,0,0,0,0,0,7187.0,2903,7.666666667,3.0,3,1,3,617919.6324664189,4880.367533581098,0.78,503930.5,118869.5,19.09
austin,12619 Cloud Mountain Xing,78726,30.42370224,-97.86214447,1.98,0,True,False,True,False,False,Single Family,2000,429000,9,0,5,1,1,0,0,0,0,11325.6,3033,7.0,4.0,4,2,3,721966.2807670677,-292966.2807670676,-68.29,473193.34,-44193.34375,-10.3
austin,9016 Elfen Cv,78724,30.28354454,-97.62621307,1.98,0,True,False,True,False,False,Single Family,2009,259900,1,0,3,1,0,0,0,0,0,12196.8,2573,3.666666667,3.0,3,2,4,614344.2707396068,-354444.2707396068,-136.38,370893.84,-110993.84375,-42.71
austin,9010 Spring Lake Dr,78750,30.43855476,-97.79472351,1.98,5,True,True,True,False,True,Single Family,1977,629000,3,0,7,2,3,1,0,0,0,13503.6,2340,8.666666667000001,3.0,4,2,3,490504.38403317315,138495.61596682688,22.02,612039.56,16960.4375,2.7
austin,14109 Genesee Trl,78717,30.48757362,-97.79372406,2.21,0,True,False,True,False,True,Single Family,2014,525000,3,0,3,2,0,0,0,0,0,7710.0,3187,7.666666667,3.0,4,2,3,489424.0877776782,35575.912222321844,6.78,453692.03,71307.96875,13.58
austin,8108 Red Bird Ct,78726,30.42442703,-97.86241913,1.98,2,True,True,True,False,False,Single Family,2002,345000,6,0,1,3,4,2,0,0,0,7492.0,3675,7.0,4.0,5,2,3,791553.5080477644,-446553.50804776436,-129.44,765912.5,-420912.5,-122.0
austin,1804 Rinker Ranch Dr,78725,30.21903992,-97.63545227,1.98,2,True,True,True,False,False,Single Family,2017,255000,1,0,3,2,0,1,0,1,0,5000.0,1641,3.0,2.0,3,1,3,402793.95334961714,-147793.95334961708,-57.96,303274.66,-48274.65625,-18.93
austin,5501 Gooding Dr,78744,30.17507362,-97.69345856,1.98,0,True,False,True,False,True,Single Family,2019,282226,1,0,0,0,1,0,0,0,0,5532.0,1413,3.666666667,2.0,3,1,3,349724.04413828143,-67498.04413828137,-23.92,285737.62,-3511.625,-1.24
austin,15108 Stave Oak Ln,78724,30.25222778,-97.58052063,1.98,2,True,True,True,False,False,Single Family,2004,180000,3,0,4,2,0,0,0,0,0,6229.0,1326,2.666666667,2.0,3,1,3,322298.8812543957,-142298.8812543957,-79.05,223361.6,-43361.59375,-24.09
austin,2907 Crownover St,78725,30.22755814,-97.58959198,1.98,0,True,False,True,False,False,Single Family,2005,184900,2,0,5,1,0,0,0,1,0,4312.0,1203,3.0,2.0,3,1,3,280481.6231270286,-95581.62312702858,-51.69,173799.11,11100.890625,6.0
austin,7004 Juneberry Cv,78750,30.37546539,-97.79732513,1.98,2,True,True,True,False,False,Single Family,1982,750000,2,0,4,2,1,0,0,1,0,8319.0,2922,7.0,4.0,3,2,3,808481.0191909344,-58481.01919093426,-7.8,613147.0,136853.0,18.25
austin,11129 Rio Vista Dr,78726,30.4350853,-97.82764435,1.98,4,True,True,True,False,False,Single Family,1996,475000,1,1,3,2,5,3,0,0,0,7405.0,2428,8.0,3.0,3,2,3,685796.7049520946,-210796.7049520945,-44.38,717422.9,-242422.875,-51.04
austin,2420 Kale Dr,78725,30.21356583,-97.63741302,1.98,4,True,True,True,False,True,Single Family,2010,219000,1,0,4,2,1,3,0,0,0,10000.0,1256,3.0,2.0,3,1,3,328983.89221386635,-109983.89221386636,-50.22,314037.75,-95037.75,-43.4
pflugerville,14504 Lake Victor Dr,78660,30.4310627,-97.66323853,1.98,0,True,False,True,False,False,Single Family,2011,293300,6,0,3,1,0,0,0,0,0,6011.0,3047,2.666666667,3.0,3,2,3,735957.115748573,-442657.11574857286,-150.92,437006.88,-143706.875,-49.0
austin,14311 Kincheloe St,78725,30.24378967,-97.58449554,1.98,0,True,False,True,False,False,Single Family,1988,229999,1,0,4,1,0,0,0,1,0,7274.0,1712,3.0,3.0,3,2,3,393431.01125922136,-163432.01125922124,-71.06,321362.53,-91363.53125,-39.72
austin,9012 Spring Lake Dr,78750,30.43881416,-97.79473877,1.98,0,True,False,True,False,False,Single Family,1975,415000,1,0,0,1,0,0,0,0,0,13503.6,2234,8.666666667000001,3.0,3,1,3,639351.759259233,-224351.75925923305,-54.06,567867.3,-152867.3125,-36.84
austin,6021 Signal Point,78724,30.2913475,-97.64522552,1.98,2,True,True,True,False,False,Single Family,1980,175000,2,0,2,2,0,0,0,0,0,4835.0,1315,3.666666667,2.0,3,1,4,319475.7940156658,-144475.79401566574,-82.56,247840.4,-72840.40625,-41.62
austin,7609 Crossmeadow Dr,78750,30.37837791,-97.7857132,1.98,0,True,False,True,False,False,Single Family,1971,398900,4,0,0,1,0,0,0,0,0,20037.6,2089,7.0,2.0,3,1,3,507815.20174827595,-108915.2017482759,-27.3,434276.3,-35376.3125,-8.87
austin,7100 Auburn Blaze Ln,78744,30.16173935,-97.71949768,1.98,0,True,False,True,False,True,Single Family,2016,389900,4,0,7,1,2,2,0,1,0,9626.0,3319,3.666666667,3.0,5,2,3,610980.9044703452,-221080.90447034524,-56.7,429498.72,-39598.71875,-10.16
austin,14205 Genesee Trl,78717,30.48785782,-97.79470062,2.21,2,True,True,True,False,False,Single Family,2013,536170,9,0,6,3,0,0,0,0,0,7230.0,3415,7.666666667,4.0,5,2,3,532417.4806922602,3752.5193077398,0.7,436081.12,100088.875,18.67
austin,8121 Endeavor Cir,78726,30.42441559,-97.86055756,1.98,2,True,True,True,True,True,Single Family,2001,665000,1,0,1,2,0,0,0,0,0,18295.2,4137,7.0,4.0,5,2,3,999010.394642942,-334010.3946429421,-50.23,912636.4,-247636.375,-37.24
austin,14307 Kincheloe St,78725,30.24393082,-97.5848465,1.98,0,True,False,True,False,False,Single Family,1987,179900,1,0,5,1,0,0,0,0,0,5880.0,1587,3.0,2.0,4,1,3,274268.4490944201,-94368.44909442008,-52.46,284246.84,-104346.84375,-58.0
austin,11150 Rio Vista Dr,78726,30.43614769,-97.82756805,1.98,2,True,True,True,False,False,Single Family,1994,519900,1,0,7,2,1,2,0,1,0,6054.0,2766,8.0,3.0,4,2,3,568728.3261593955,-48828.32615939551,-9.39,621884.1,-101984.125,-19.62
austin,1628 Caballo Blanco Rd,78725,30.22014999,-97.63470459,1.98,0,True,False,True,False,False,Single Family,2019,341054,2,0,2,0,0,0,0,0,0,5000.0,2643,3.0,3.0,4,2,3,527561.9051925719,-186507.90519257192,-54.69,495900.22,-154846.21875,-45.4
austin,7002 Anaqua Dr,78750,30.37620926,-97.7973175,1.98,2,True,True,True,False,False,Single Family,1984,428000,10,0,1,2,2,0,0,0,0,8537.0,2576,7.0,3.0,3,2,3,625369.5263660222,-197369.52636602215,-46.11,465509.66,-37509.65625,-8.76
austin,2903 Crownover St,78725,30.2273674,-97.58971405,1.98,2,True,True,True,False,True,Single Family,2005,185000,2,0,7,2,0,0,0,0,0,4312.0,1203,3.0,2.0,3,1,3,306100.3021563233,-121100.30215632332,-65.46,217090.94,-32090.9375,-17.35
austin,11704 Running Brush Cv,78717,30.4965477,-97.79748535,2.21,0,True,False,True,False,False,Single Family,2008,415000,2,0,3,2,0,0,0,0,0,10236.0,3257,8.333333332999999,4.0,5,2,3,481622.8350265685,-66622.8350265685,-16.05,467130.34,-52130.34375,-12.56
pflugerville,1112 Strickling Dr,78660,30.43280029,-97.66196442,1.98,2,True,True,True,False,False,Single Family,2013,299900,5,0,4,2,1,2,0,0,0,6141.0,2505,2.666666667,3.0,4,2,3,501762.4602029228,-201862.4602029228,-67.31,344522.12,-44622.125,-14.88
austin,6001 Elfen Way,78724,30.28300095,-97.62763977,1.98,0,True,False,True,False,False,Single Family,2009,249900,2,0,4,1,0,0,0,0,0,6098.0,1659,3.666666667,3.0,3,2,4,379831.9202001,-129931.92020009994,-51.99,262732.88,-12832.875,-5.14
austin,804 Lakewood Hills Ter,78732,30.35407639,-97.91303253,1.98,3,True,True,True,False,True,Single Family,2006,725000,1,0,4,3,0,1,0,1,0,19166.4,3486,8.333333332999999,4.0,4,2,3,868621.0760020048,-143621.07600200482,-19.81,629031.0,95969.0,13.24
austin,4525 Esper Ln,78725,30.23840714,-97.57384491,1.98,2,True,True,True,False,False,Townhouse,2015,198000,4,0,4,2,1,1,0,0,0,6098.0,1321,3.0,3.0,3,2,3,303042.14970034105,-105042.14970034103,-53.05,247452.36,-49452.359375,-24.98
austin,7903 Entrada Cv,78730,30.37429428,-97.80758667,1.98,4,True,True,True,True,True,Single Family,1984,550000,7,0,3,2,0,0,0,0,0,55321.2,2100,7.0,2.0,3,1,3,619435.288580314,-69435.28858031402,-12.62,502531.44,47468.5625,8.63
austin,11901 Garden Meadow Rd,78725,30.22450066,-97.62870026,1.98,0,True,False,True,False,False,Single Family,1995,179900,1,0,1,0,0,0,0,0,0,14374.8,1500,3.0,2.0,3,1,3,356689.76619720436,-176789.76619720433,-98.27,236454.33,-56554.328125,-31.44
austin,11558 Spicewood Pkwy APT 10,78750,30.44456291,-97.80654907,1.98,2,True,True,True,False,True,Condo,2000,355000,2,0,5,2,0,3,0,1,0,8520.0,1616,8.666666667000001,3.0,3,2,3,393443.69529828033,-38443.695298280334,-10.83,447382.5,-92382.5,-26.02
austin,13304 Bennington Ln,78753,30.40708923,-97.64974976,1.98,2,True,True,True,False,False,Single Family,1993,310000,1,0,3,2,0,0,0,0,0,6795.0,2046,3.0,2.0,4,1,4,402294.1471231121,-92294.14712311212,-29.77,272053.1,37946.90625,12.24
austin,14201 Kincheloe St,78725,30.24452972,-97.58594513,1.98,0,True,False,True,False,False,Single Family,1987,155000,1,0,4,1,0,0,0,0,0,6534.0,1411,3.0,2.0,3,1,3,333850.32058990165,-178850.32058990165,-115.39,263458.47,-108458.46875,-69.97
austin,3409 Etheredge Dr,78725,30.23264694,-97.59120178,1.98,0,True,False,True,False,False,Single Family,2004,189000,1,0,0,1,0,0,0,0,0,4704.0,1892,3.0,3.0,3,2,3,439612.98240276077,-250612.98240276077,-132.6,329444.0,-140444.0,-74.31
austin,904 Lakewood Hills Ter,78732,30.35555267,-97.91254425,1.98,3,True,True,True,False,False,Single Family,2007,1025000,2,0,3,2,2,1,0,1,0,28749.6,4558,8.333333332999999,5.0,5,2,3,1117911.248209887,-92911.24820988672,-9.06,1011024.9,13975.125,1.36
austin,8004 Annalise Dr,78744,30.1763916,-97.69696045,1.98,2,True,True,True,False,False,Single Family,2016,339900,1,0,4,2,2,1,0,1,0,5488.0,2095,3.666666667,2.0,3,1,3,519278.9924262178,-179378.99242621774,-52.77,357510.06,-17610.0625,-5.18
austin,10711 Twisted Elm Dr,78726,30.39957237,-97.8432312,1.98,2,True,True,True,False,True,Single Family,2016,515000,2,0,3,2,1,1,0,1,0,8363.0,2623,7.0,3.0,4,1,3,659711.2547106494,-144711.25471064934,-28.1,593440.9,-78440.875,-15.23
austin,13815 Lake View Dr,78732,30.41525269,-97.88896942,1.98,2,True,True,True,False,False,Single Family,1987,625000,2,0,3,2,1,1,0,0,0,27442.8,1947,7.0,2.0,2,2,3,474071.2142085589,150928.7857914411,24.15,331245.78,293754.21875,47.0
austin,11700 Running Brush Cv,78717,30.49635887,-97.79760742,2.21,0,True,False,True,False,False,Single Family,2008,339900,1,0,3,2,0,0,0,0,0,9757.0,2192,8.333333332999999,2.0,3,1,3,341159.7873872279,-1259.7873872278724,-0.37,362048.97,-22148.96875,-6.52
austin,11108 Sandstone Trl,78750,30.45269394,-97.8151474,2.21,2,True,True,True,False,False,Single Family,2001,650000,1,0,4,3,2,2,0,0,0,8319.0,3352,7.666666667,3.0,5,2,3,421266.65767707705,228733.342322923,35.19,539477.06,110522.9375,17.0
austin,5512 Catsby Ct,78724,30.25343895,-97.58031464,1.98,2,True,True,True,False,True,Single Family,2004,170000,4,0,3,2,0,0,0,0,0,10541.0,1268,2.666666667,2.0,3,1,3,322781.0733930117,-152781.0733930117,-89.87,230596.31,-60596.3125,-35.64
austin,1008 Lakewood Hills Ter,78732,30.35622597,-97.91169739,1.98,3,True,True,True,False,True,Single Family,2009,759900,7,0,4,2,0,0,0,0,0,20908.8,4867,8.333333332999999,4.0,4,2,3,1223276.4406277707,-463376.44062777073,-60.98,880833.6,-120933.625,-15.91
austin,5600 Signal Point,78724,30.2884407,-97.64766693,1.98,2,True,True,True,False,False,Single Family,1980,214500,3,0,3,2,0,0,0,0,0,6490.0,1306,3.666666667,2.0,3,1,4,317167.53758080374,-102667.53758080374,-47.86,243325.17,-28825.171875,-13.44
austin,13308 Bennington Ln,78753,30.40733528,-97.64958954,1.98,0,True,False,True,False,False,Single Family,1993,275000,3,0,3,1,0,0,0,0,0,6272.0,2398,3.0,3.0,4,2,4,464701.88309084787,-189701.8830908479,-68.98,268449.25,6550.75,2.38
austin,8232 Phantom Canyon Dr,78726,30.42627907,-97.86062622,1.98,0,True,False,True,False,True,Single Family,2001,588000,3,0,3,1,0,0,0,1,0,8276.0,4274,7.0,4.0,4,2,3,1055734.5352016885,-467734.53520168853,-79.55,944324.44,-356324.4375,-60.6
austin,4515 Credo Ln,78725,30.23693085,-97.57167816,1.98,0,True,False,True,False,False,Condo,2010,174900,1,0,2,0,0,0,0,0,0,2613.0,1372,3.0,3.0,3,1,3,418178.63314724783,-243278.63314724786,-139.1,356758.34,-181858.34375,-103.98
austin,11015 Conchos Cv,78726,30.44224167,-97.82142639,1.98,3,True,True,True,False,False,Single Family,1999,937000,1,0,0,2,1,2,0,0,0,36590.4,3695,8.666666667000001,4.0,4,2,3,906568.4262261076,30431.573773892364,3.25,1060368.9,-123368.875,-13.17
austin,7005 Juneberry Cv,78750,30.3750248,-97.79694366,1.98,2,True,True,True,False,False,Single Family,1983,595000,2,0,5,2,0,0,0,0,0,9796.0,2448,7.0,2.0,4,2,3,393453.2212082988,201546.77879170122,33.87,460474.9,134525.09375,22.61
austin,4517 Senda Ln #181,78725,30.23735237,-97.57234955,1.98,0,True,False,True,False,False,Single Family,2013,169900,1,0,4,0,0,0,0,0,0,5314.0,1250,3.0,3.0,2,2,3,379631.1671670789,-209731.1671670789,-123.44,256847.98,-86947.984375,-51.18
austin,12104 Montclair Bnd,78732,30.34189606,-97.90794373,1.98,0,True,False,True,False,True,Single Family,2009,625000,4,0,4,1,1,0,0,1,0,7797.0,3485,8.333333332999999,4.0,5,2,3,748558.4806951906,-123558.4806951906,-19.77,557959.94,67040.0625,10.73
austin,8917 Sun Shower Bnd,78724,30.27799988,-97.63249969,1.98,0,True,False,True,False,False,Single Family,2006,235000,6,0,4,1,0,0,0,0,0,9147.0,1526,3.666666667,2.0,3,1,4,363357.8161402911,-128357.81614029105,-54.62,222702.1,12297.90625,5.23
austin,7313 Coit Rd,78744,30.15862846,-97.71546173,1.98,0,True,False,True,False,False,Single Family,2017,359900,3,0,3,1,0,0,0,0,0,6185.0,2124,3.666666667,2.0,3,1,3,516787.6631055155,-156887.66310551553,-43.59,310988.9,48911.09375,13.59
austin,10300 Echoridge Dr,78750,30.43119621,-97.81404877,1.98,0,True,False,True,False,False,Single Family,1992,350000,8,0,4,1,0,0,0,0,0,7927.0,2965,8.666666667000001,3.0,4,2,3,610180.4712389429,-260180.47123894305,-74.34,532710.56,-182710.5625,-52.2
austin,11616 Running Brush Ln,78717,30.49615479,-97.79851532,2.21,2,True,True,True,False,True,Single Family,2008,449000,1,0,0,3,2,0,0,0,0,7666.0,3205,8.333333332999999,4.0,5,2,3,493898.22835348995,-44898.22835348988,-10.0,495478.2,-46478.1875,-10.35
austin,100 Dawn River Cv,78732,30.35143661,-97.91403961,1.98,0,True,False,True,False,False,Single Family,2008,1799000,2,0,1,2,0,0,0,0,0,81021.6,5449,8.333333332999999,5.0,5,2,3,1331486.7135750377,467513.2864249624,25.99,1257931.1,541068.875,30.08
austin,9204 Westminster Glen Ave,78730,30.36469078,-97.83673859,1.98,4,True,True,True,False,False,Single Family,1999,1499000,1,0,4,4,0,2,0,2,0,53143.2,5099,7.0,5.0,5,2,3,1261535.0417778448,237464.95822215523,15.84,1438168.0,60832.0,4.06
austin,5917 Florencia Ln,78724,30.29037285,-97.64277649,1.98,0,True,False,True,False,True,Single Family,2018,425900,1,0,2,0,0,0,0,0,0,5837.0,2403,3.666666667,3.0,3,1,4,698069.7281099388,-272169.7281099388,-63.9,428293.1,-2393.09375,-0.56
austin,8104 Sebastapol Cv,78726,30.42441177,-97.8601532,1.98,0,True,False,True,False,False,Single Family,2001,595000,1,0,3,1,1,2,0,1,0,13068.0,3939,7.0,4.0,5,2,3,849034.6697783596,-254034.66977835962,-42.69,850248.3,-255248.3125,-42.9
austin,9205 Springwood Dr,78750,30.44091606,-97.7950592,1.98,4,True,True,True,True,False,Single Family,1976,625000,1,0,1,2,3,1,0,0,0,16117.2,2116,8.666666667000001,3.0,3,1,3,702169.4195827458,-77169.41958274576,-12.35,599165.75,25834.25,4.13
austin,14024 Abervil Trl,78717,30.48698425,-97.79361725,2.21,3,True,True,True,False,True,Single Family,2013,729000,1,0,3,3,1,0,0,1,0,10585.0,3409,7.666666667,3.0,4,1,3,673756.9974749556,55243.002525044365,7.58,551041.06,177958.9375,24.41
austin,9104 Westminster Glen Ave,78730,30.36399841,-97.83609009,1.98,0,True,False,True,True,False,Single Family,1998,993000,1,0,3,1,0,0,0,0,0,43560.0,3848,7.0,4.0,5,2,3,899255.6567393236,93744.34326067637,9.44,904095.0,88905.0,8.95
austin,4604 Fallenash Dr,78725,30.24493027,-97.58519745,1.98,0,True,False,True,False,False,Single Family,1987,199000,1,0,4,1,0,0,0,0,0,5183.0,1786,3.0,2.0,4,1,3,325326.36678966344,-126326.36678966346,-63.48,325216.84,-126216.84375,-63.43
austin,7112 Sentry Path,78744,30.16120529,-97.71661377,1.98,0,True,False,True,False,False,Single Family,2018,365990,3,0,3,1,0,0,0,0,0,6969.0,2289,3.666666667,3.0,3,1,3,653459.7453873635,-287469.74538736354,-78.55,370276.16,-4286.15625,-1.17
austin,13800 Lake View Dr,78732,30.41617393,-97.88702393,1.98,0,False,False,False,False,True,Single Family,1975,240000,2,0,0,0,0,0,0,0,0,16988.4,596,7.0,1.0,2,1,3,153374.71106227973,86625.28893772024,36.09,226219.3,13780.703125,5.74
austin,12000 Garden Gate Dr,78725,30.22534943,-97.62696838,1.98,1,True,True,True,False,False,Mobile / Manufactured,1983,220000,1,0,2,2,2,1,0,1,0,14810.4,1554,3.0,2.0,4,1,3,270610.0162814397,-50610.01628143969,-23.0,325377.0,-105377.0,-47.9
austin,5209 English Glade Dr,78724,30.27394295,-97.63169861,1.98,2,True,True,True,False,False,Single Family,2007,265000,4,0,4,2,2,1,0,0,0,5662.0,1704,3.666666667,2.0,3,1,4,418958.5046805765,-153958.5046805765,-58.1,249219.61,15780.390625,5.95
austin,11136 Rio Vista Dr,78726,30.43566322,-97.8274231,1.98,2,True,True,True,False,False,Single Family,1996,445000,4,0,5,2,2,2,0,1,0,7013.0,2852,8.0,3.0,3,2,3,695532.8542484485,-250532.8542484485,-56.3,637862.94,-192862.9375,-43.34
pflugerville,1120 Strickling Dr,78660,30.43293953,-97.66225433,1.98,2,True,True,True,False,False,Single Family,2013,315000,1,0,2,4,0,0,0,0,0,6098.0,2505,2.666666667,2.5,4,2,3,455244.3592587288,-140244.3592587288,-44.52,329658.2,-14658.1875,-4.65
austin,3006 Crownover St,78725,30.22834969,-97.58968353,1.98,0,True,False,True,False,False,Single Family,2005,95000,8,0,4,1,0,0,0,0,0,4486.0,2088,3.0,3.0,4,2,3,385162.8390939755,-290162.8390939755,-305.43,260935.64,-165935.640625,-174.67
austin,15101 Chamberlain Ct,78724,30.25310707,-97.57906342,1.98,2,True,True,True,False,False,Single Family,2005,179900,2,0,3,2,0,0,0,0,0,9234.0,1206,2.666666667,2.0,3,1,3,291511.6130641445,-111611.61306414449,-62.04,223630.3,-43730.296875,-24.31
austin,7709 Jester Blvd,78750,30.3861599,-97.79894257,1.98,0,True,False,True,False,False,Single Family,1988,735000,3,0,3,1,0,0,0,0,0,13939.2,3119,7.0,3.0,4,2,3,649696.2429569813,85303.7570430187,11.61,558319.75,176680.25,24.04
austin,15421 Staked Plains Loop,78717,30.49571037,-97.79734039,2.21,2,True,True,True,False,True,Single Family,2008,429900,1,0,4,3,3,3,0,0,0,8145.0,2191,8.333333332999999,2.0,3,1,3,365545.4611379283,64354.5388620717,14.97,414083.4,15816.59375,3.68
austin,13115 Perryton Dr,78732,30.33895874,-97.92697906,1.98,4,True,True,True,True,True,Single Family,2014,4100000,3,0,8,3,0,0,0,0,0,172497.6,9866,8.333333332999999,10.0,6,2,3,2940550.312127625,1159449.6878723754,28.28,3874853.5,225146.5,5.49
austin,5723 Sendero Hills Pkwy,78724,30.29021454,-97.64751434,1.98,1,True,True,True,False,False,Single Family,2003,66900,5,0,4,2,0,0,0,0,0,5793.0,1160,3.666666667,2.0,3,1,4,274578.5174186665,-207678.51741866648,-310.43,216930.0,-150030.0,-224.26
austin,7305 Van Ness St,78744,30.1587925,-97.71443939,1.98,2,True,True,True,False,False,Single Family,2018,385000,1,0,6,2,0,1,0,0,0,6926.0,2420,3.666666667,3.0,4,2,3,480279.25124678604,-95279.25124678598,-24.75,349711.84,35288.15625,9.17
